TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,EST_19,EST_18,SIG90_19_18,EST_17,SIG90_19_17,EST_16,SIG90_19_16,EST_15,SIG90_19_15
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,57,High school (grades 9-12),16.1%,14.1%,,20.4%,,18.8%,,17.5%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,58,College or graduate school,49.9%,51.9%,,41.6%,*,45.2%,,41.8%,*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,58.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,58.5,EDUCATIONAL ATTAINMENT,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,59,Population 25 years and over,"65,016","60,175",*,"62,184",*,"64,153",,"64,887",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,60,Less than 9th grade,17.1%,19.5%,,20.3%,,19.0%,,16.6%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,61,"9th to 12th grade, no diploma",7.0%,8.8%,,8.8%,,10.1%,*,8.2%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,62,High school graduate (includes equivalency),28.1%,28.5%,,26.4%,,27.9%,,33.1%,*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,63,"Some college, no degree",11.6%,10.0%,,10.8%,,14.5%,,11.6%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,64,Associate's degree,8.2%,7.1%,,6.9%,,5.2%,*,5.8%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,65,Bachelor's degree,19.1%,17.6%,,19.0%,,16.0%,,17.7%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,66,Graduate or professional degree,8.8%,8.6%,,7.8%,,7.3%,,7.0%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,66.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,67,High school graduate or higher,75.9%,71.8%,*,70.9%,*,70.9%,*,75.2%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,68,Bachelor's degree or higher,28.0%,26.2%,,26.9%,,23.3%,*,24.7%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,68.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,68.5,VETERAN STATUS,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,69,Civilian population 18 years and over,"78,475","72,477",*,"76,306",,"76,849",,"79,829",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,70,Civilian veterans,2.5%,2.9%,,1.7%,,2.9%,,3.4%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,70.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,71,Total Civilian Noninstitutionalized Population,"94,058","87,000",*,"94,149",,"93,557",,"97,814",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,72,With a disability,21.5%,26.3%,*,24.2%,,30.0%,*,27.7%,*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,72.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,73,Under 18 years,"16,222","15,034",,"18,312",*,"17,121",,"18,474",*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,74,With a disability,15.2%,15.4%,,11.4%,,18.9%,,22.2%,*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,74.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,75,18 to 64 years,"55,075","49,855",*,"54,249",,"53,541",,"59,514",*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,76,With a disability,11.1%,16.8%,*,17.1%,*,20.5%,*,19.3%,*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,76.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,77,65 years and over,"22,761","22,111",,"21,588",,"22,895",,"19,826",*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,78,With a disability,50.9%,55.0%,,53.0%,,60.6%,*,58.0%,*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,78.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,79,Population 1 year and over,"94,599","86,775",*,"94,209",,"93,311",,"97,841",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,80,Same house,91.7%,87.7%,*,90.6%,,88.5%,,90.6%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,81,Different house in Puerto Rico or the U.S.,8.0%,11.9%,*,9.3%,,11.4%,,9.1%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,82,In Puerto Rico,7.6%,10.9%,,8.6%,,10.5%,,8.5%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,83,Same municipio,4.3%,3.8%,,5.9%,,6.1%,,5.5%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,84,Different municipio,3.4%,7.1%,*,2.7%,,4.4%,,3.0%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,85,In the United States,0.4%,1.0%,,0.7%,,0.9%,,0.6%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,86,Elsewhere,0.3%,0.4%,,0.2%,,0.1%,,0.2%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,86.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,86.5,PLACE OF BIRTH,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,87,Total population,"94,806","87,598",*,"94,618",,"93,970",,"98,464",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,88,Native,98.4%,98.5%,,96.5%,,98.3%,,98.1%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,89,Born in Puerto Rico or the United States,98.1%,98.1%,,96.5%,,98.0%,,97.9%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,90,In Puerto Rico,92.3%,94.2%,,93.0%,,93.1%,,93.1%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,91,In the United States,5.8%,3.9%,*,3.5%,*,4.9%,,4.8%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,92,"Born in U.S. Island Areas, or born abroad of American parents",0.2%,0.4%,,0.0%,,0.2%,,0.2%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,93,Foreign born,1.6%,1.5%,,3.5%,,1.7%,,1.9%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,93.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,93.5,U.S. CITIZENSHIP STATUS,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,94,Foreign-born population,"1,528","1,303",,"3,348",,"1,640",,"1,835",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,95,Naturalized U.S. citizen,54.6%,48.6%,,23.1%,*,64.3%,,33.8%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,96,Not a U.S. citizen,45.4%,51.4%,,76.9%,*,35.7%,,66.2%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,96.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,96.5,YEAR OF ENTRY,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,97,Population born outside Puerto Rico,"7,277","5,056",,N,,N,,"6,787",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,97.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,98,Native,"5,749","3,753",*,N,,N,,"4,952",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,99,Entered 2010 or later,21.2%,5.8%,*,N,,N,,15.3%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,100,Entered before 2010,78.8%,94.2%,*,N,,N,,84.7%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,100.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,101,Foreign born,"1,528","1,303",,N,,N,,"1,835",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,102,Entered 2010 or later,21.9%,33.0%,,N,,N,,36.5%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,103,Entered before 2010,78.1%,67.0%,,N,,N,,63.5%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,103.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,103.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,104,"Foreign-born population, excluding population born at sea",N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,105,Europe,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,106,Asia,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,107,Africa,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,108,Oceania,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,109,Latin America,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,110,Northern America,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,110.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,110.5,LANGUAGE SPOKEN AT HOME,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,111,Population 5 years and over,"91,416","84,606",*,"90,750",,"89,910",,"94,184",
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,112,English only,5.7%,5.0%,,6.6%,,8.3%,*,10.1%,*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,113,Language other than English,94.3%,95.0%,,93.4%,,91.7%,*,89.9%,*
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,114,"Speak English less than ""very well""",76.5%,76.4%,,78.4%,,75.4%,,75.9%,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,115,Spanish,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,116,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,117,Other Indo-European languages,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,118,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,119,Asian and Pacific Islander languages,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,120,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,121,Other languages,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,122,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,122.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,122.5,ANCESTRY,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,123,Total population,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,124,American,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,125,Arab,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,126,Czech,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,127,Danish,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,128,Dutch,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,129,English,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,130,French (except Basque),N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,131,French Canadian,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,132,German,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,133,Greek,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,134,Hungarian,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,135,Irish,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,136,Italian,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,137,Lithuanian,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,138,Norwegian,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,139,Polish,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,140,Portuguese,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,141,Russian,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,142,Scotch-Irish,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,143,Scottish,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,144,Slovak,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,145,Subsaharan African,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,146,Swedish,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,147,Swiss,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,148,Ukrainian,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,149,Welsh,N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,150,West Indian (excluding Hispanic origin groups),N,N,,N,,N,,N,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,150.3,,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,150.5,COMPUTERS AND INTERNET USE,,,,,,,,,
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,151,Total households,"37,341","37,540",,"35,806",,"35,033",,(X),
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,152,With a computer,78.8%,78.6%,,69.9%,*,69.3%,*,(X),
CP02PR,31000US32420,"Mayagüez, PR Metro Area",1,153,With a broadband Internet subscription,71.4%,69.2%,,62.8%,*,63.2%,*,(X),
CP02PR,31000US38660,"Ponce, PR Metro Area",1,0,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,0.5,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,0.8,HOUSEHOLDS BY TYPE,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,1,Total households,"80,104","107,565",*,"103,385",*,"105,240",*,"104,647",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,2,Married-couple family,35.9%,35.8%,,34.1%,,37.6%,,38.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,3,With own children of the householder under 18 years,8.5%,9.3%,,7.7%,,9.9%,,10.9%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,4,Cohabiting couple household,8.6%,10.4%,,9.8%,,8.8%,,8.3%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,5,With own children of the householder under 18 years,4.6%,5.7%,,5.2%,,4.3%,,4.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,6,"Male householder, no spouse/partner present",16.5%,17.2%,,17.8%,,16.4%,,16.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,7,With own children of the householder under 18 years,0.9%,0.7%,,0.7%,,0.5%,,0.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,8,Householder living alone,12.7%,12.4%,,12.8%,,11.8%,,11.5%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,9,65 years and over,5.6%,5.7%,,5.2%,,4.2%,*,4.6%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,10,"Female householder, no spouse/partner present",39.0%,36.6%,,38.2%,,37.2%,,36.1%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,11,With own children of the householder under 18 years,10.0%,8.8%,,8.9%,,9.2%,,8.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,12,Householder living alone,15.9%,15.4%,,16.3%,,13.7%,,14.1%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,13,65 years and over,9.6%,9.2%,,9.7%,,7.9%,*,7.7%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,13.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,14,Households with one or more people under 18 years,28.1%,29.6%,,28.3%,,29.4%,,31.6%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,15,Households with one or more people 65 years and over,40.6%,40.2%,,40.4%,,39.3%,,37.5%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,15.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,16,Average household size,2.66,2.64,,2.84,*,2.89,*,3.00,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,17,Average family size,3.31,3.22,,3.56,*,3.52,*,3.64,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,17.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,17.5,RELATIONSHIP,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,18,Population in households,"213,263","283,554",*,"294,093",*,"304,251",*,"313,847",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,19,Householder,37.6%,37.9%,,35.2%,*,34.6%,*,33.3%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,20,Spouse,13.6%,13.8%,,12.0%,*,13.0%,,12.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,21,Unmarried partner,3.2%,3.7%,,3.4%,,3.0%,,2.8%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,22,Child,35.9%,32.7%,*,35.9%,,36.3%,,39.0%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,23,Other relatives,9.4%,11.0%,,12.6%,*,12.0%,*,10.8%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,24,Other nonrelatives,0.5%,0.8%,,0.9%,,1.1%,*,1.1%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,24.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,24.5,MARITAL STATUS,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,25,Males 15 years and over,"87,939","114,138",*,"118,894",*,"120,591",*,"122,704",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,26,Never married,49.3%,45.0%,*,49.7%,,46.1%,,47.3%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,27,"Now married, except separated",35.1%,39.0%,,32.3%,,37.0%,,35.6%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,28,Separated,1.8%,1.9%,,2.9%,,2.4%,,2.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,29,Widowed,4.0%,3.6%,,3.4%,,3.5%,,3.4%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,30,Divorced,9.9%,10.4%,,11.7%,,11.0%,,11.0%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,30.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,31,Females 15 years and over,"96,420","127,839",*,"130,654",*,"135,210",*,"138,183",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,32,Never married,39.5%,40.1%,,39.9%,,39.6%,,40.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,33,"Now married, except separated",32.6%,34.3%,,31.1%,,32.8%,,32.3%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,34,Separated,3.1%,3.0%,,3.0%,,3.1%,,3.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,35,Widowed,10.7%,10.0%,,12.7%,*,10.5%,,10.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,36,Divorced,14.2%,12.7%,,13.3%,,14.1%,,12.4%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,36.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,36.5,FERTILITY,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,37,Number of women 15 to 50 years old who had a birth in the past 12 months,"1,584","1,802",,"2,375",,"3,000",*,"3,396",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,38,"Unmarried women (widowed, divorced, and never married)",66.9%,39.7%,*,73.3%,,52.6%,,67.0%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,39,"Per 1,000 unmarried women",29,15,,35,,30,,42,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,40,"Per 1,000 women 15 to 50 years old",33,27,,35,,41,,44,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,41,"Per 1,000 women 15 to 19 years old",0,41,,0,,11,,30,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,42,"Per 1,000 women 20 to 34 years old",65,46,,65,,73,,77,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,43,"Per 1,000 women 35 to 50 years old",15,4,,18,,20,,18,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,43.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,43.5,GRANDPARENTS,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,44,Number of grandparents living with own grandchildren under 18 years,"5,400","7,988",*,"8,789",*,"10,092",*,"10,304",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,45,Grandparents responsible for grandchildren,16.8%,33.7%,*,38.7%,*,40.4%,*,39.7%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,45.9,Years responsible for grandchildren,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,46,Less than 1 year,2.5%,7.7%,,9.1%,,8.2%,,10.2%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,47,1 or 2 years,5.3%,6.1%,,10.5%,,6.6%,,4.8%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,48,3 or 4 years,2.7%,2.4%,,4.4%,,7.3%,,9.9%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,49,5 or more years,6.2%,17.5%,*,14.7%,*,18.4%,*,14.9%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,49.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,50,Number of grandparents responsible for own grandchildren under 18 years,908,"2,693",*,"3,401",*,"4,079",*,"4,095",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,51,Who are female,70.6%,61.2%,,72.9%,,63.2%,,62.2%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,52,Who are married,44.7%,72.1%,,56.7%,,74.7%,*,66.6%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,52.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,52.5,SCHOOL ENROLLMENT,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,53,Population 3 years and over enrolled in school,"53,530","69,895",*,"73,801",*,"77,886",*,"86,963",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,54,"Nursery school, preschool",5.0%,5.9%,,5.5%,,5.1%,,5.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,55,Kindergarten,4.3%,5.7%,,3.9%,,4.5%,,4.9%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,56,Elementary school (grades 1-8),36.9%,39.1%,,37.3%,,38.3%,,36.1%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,57,High school (grades 9-12),20.9%,18.9%,,22.7%,,22.1%,,23.6%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,58,College or graduate school,33.0%,30.4%,,30.6%,,30.0%,,29.5%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,58.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,58.5,EDUCATIONAL ATTAINMENT,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,59,Population 25 years and over,"153,963","202,167",*,"205,946",*,"211,684",*,"212,656",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,60,Less than 9th grade,14.7%,15.4%,,14.9%,,15.0%,,16.0%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,61,"9th to 12th grade, no diploma",7.7%,7.9%,,9.0%,,9.0%,,8.6%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,62,High school graduate (includes equivalency),31.7%,32.0%,,33.8%,,31.5%,,32.8%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,63,"Some college, no degree",9.6%,7.4%,*,8.9%,,10.2%,,10.8%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,64,Associate's degree,9.7%,10.2%,,9.1%,,9.9%,,8.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,65,Bachelor's degree,19.4%,20.4%,,18.2%,,19.0%,,17.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,66,Graduate or professional degree,7.2%,6.8%,,6.1%,,5.3%,*,5.3%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,66.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,67,High school graduate or higher,77.6%,76.8%,,76.1%,,75.9%,,75.4%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,68,Bachelor's degree or higher,26.6%,27.2%,,24.3%,,24.3%,,23.1%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,68.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,68.5,VETERAN STATUS,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,69,Civilian population 18 years and over,"176,405","231,162",*,"237,178",*,"242,269",*,"246,374",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,70,Civilian veterans,2.4%,2.4%,,3.2%,*,3.8%,*,4.0%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,70.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,71,Total Civilian Noninstitutionalized Population,"214,397","284,924",*,"295,631",*,"305,597",*,"315,243",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,72,With a disability,22.7%,21.8%,,24.0%,,19.8%,*,18.8%,*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,72.3,,,,,,,,,,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,73,Under 18 years,"40,777","56,820",*,"62,646",*,"67,002",*,"72,172",*
CP02PR,31000US38660,"Ponce, PR Metro Area",1,74,With a disability,8.0%,6.6%,,10.1%,,7.7%,,6.7%,
CP02PR,31000US38660,"Ponce, PR Metro Area",1,74.3,,,,,,,,,,
